rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,StateName,hcpcs_cd,hcpcs_desc,desc,hcpcs_drug_ind,place_of_srvc,tot_rndrng_prvdrs,tot_benes,tot_srvcs,tot_bene_day_srvcs,avg_sbmtd_chrg,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,Year,filename,tot_rndrng_prvdrs_bio,tot_benes_bio,tot_srvcs_bio,tot_bene_day_srvcs_bio,avg_sbmtd_chrg_bio,avg_mdcr_alowd_amt_bio,avg_mdcr_pymt_amt_bio,avg_mdcr_stdzd_amt_bio,tot_rndrng_prvdrs_share,tot_benes_share,tot_srvcs_share,tot_bene_day_srvcs_share,ActualEarnedPremiums,NumberofLivesCovered,Total,Medigap_Share,MA_Covered,MA_Share,state_id,hcpcs_id,tot_mdcr_pymt_amt_share
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), 1 microgram",filgrastim (g-csf),Y,O,62,421,1239386,3066,2.9050729,0.96402234,0.76619166,0.76619166,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,184966463,80619,405654,.1987383336538035,146094,.2647839230953261,NEVADA,J1442,0
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,82,1406,98202.398,5131,176.80275,67.846283,54.015945,55.809677,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J9035,0
State,32,NEVADA,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,36,330,80482,1858,146.89592,77.650757,61.848816,64.547462,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J1745,0
State,32,NEVADA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,51,106,35325,911,231.35544,87.85881,69.994438,70.959702,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J9355,0
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,18,675,14593,2859,584.21344,375.38251,298.16025,300.70123,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J2778,0
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,45,190,307744,774,2.9039896,0.96434474,0.75778615,0.78397888,2016,mup_phy_r19_p04_v10_d16_geo.csv,32,266,991507,2375,0.25,0.11064707,0.088165998,0.088809557,0.41558442,0.58333331,0.7631374,0.75420767,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J1442,0.27264935
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,56,141,35224,1091,30.739529,12.234821,9.7014608,9.707881,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J0885,0
State,32,NEVADA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,59,578,2307,2307,12996.827,3802.0994,3030.1443,3091.5347,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,198311714,85417,422216,.2023064024101408,157379,.2715327081841631,NEVADA,J2505,0
State,32,NEVADA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,63,527,1998,1998,13936.106,4050.5591,3226.8591,3280.0422,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J2505,0
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,39,97,214154,524,2.6104157,0.98521221,0.78297162,0.78822768,2017,mup_phy_r19_p04_v10_d17_geo.csv,36,251,864063,2125,0.22203828,0.080876514,0.06404157,0.065087914,0.47999999,0.72126436,0.80138135,0.80218953,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J1442,0.24812941
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,44,149,36904,1165,28.633183,12.906251,10.236519,10.28371,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J0885,0
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,78,1664,90900,6668,189.27043,72.123238,57.373066,58.159584,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J9035,0
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,29,288,63156,1458,141.38701,81.078552,64.534737,66.97583,2017,mup_phy_r19_p04_v10_d17_geo.csv,24,88,15520,388,27.00773,9.3258944,7.4326878,7.5336251,0.4528302,0.23404256,0.19726473,0.21018419,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J1745,0.027523803
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,18,655,15340,2850,558.30933,369.33463,293.02213,296.04099,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J2778,0
State,32,NEVADA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,48,110,40401.398,975,251.31908,94.025871,74.876007,75.21093,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,210804385,90736,439722,.2063485565880261,169207,.2778764026676345,NEVADA,J9355,0
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,76,1532,79744,6270,204.36693,74.424797,59.232037,60.845871,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J9035,0
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,21,187,50466.898,1123,137.73181,78.76609,62.735847,63.927738,2018,mup_phy_r20_p04_v10_d18_geo.csv,38,168,19740,511,45.96389,13.683138,10.821646,11.003785,0.64406782,0.47323942,0.28116894,0.31272951,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J1745,0.063206531
State,32,NEVADA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,65,551,2053,2053,15003.614,4346.7974,3463.3826,3537.9897,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J2505,0
State,32,NEVADA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,55,124,44884,952,276.79672,98.949707,78.814171,79.306892,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J9355,0
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,59,144,37981,1237,28.906443,12.263062,9.705637,9.7056379,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J0885,0
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,38,72,207190,481,2.7343924,0.99827564,0.7938478,0.7938478,2018,mup_phy_r20_p04_v10_d18_geo.csv,39,261,847741,2079,0.19928493,0.064422466,0.051020365,0.052225955,0.50649351,0.78378379,0.80359852,0.81210935,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J1442,0.20821348
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,18,782,18958,3478,536.81732,366.42331,290.66998,293.44409,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,225311802,95795,456416,.2098852800953516,179979,.2828102043542139,NEVADA,J2778,0
State,32,NEVADA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,57,483,1944,1944,15927.414,4447.8296,3543.5007,3587.9966,2019,mup_phy_r21_p04_v10_d19_geo.csv,35,100,3651,308,100.14306,44.015228,35.073406,37.114735,0.38043478,0.17152658,0.65254694,0.13676731,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J2505,0.018249961
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,28,161,44973,948,137.16182,64.730034,51.567444,53.510582,2019,mup_phy_r21_p04_v10_d19_geo.csv,30,148,18931,497,28.212748,6.9705434,5.5359063,5.6510043,0.51724136,0.47896439,0.29624122,0.34394464,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J1745,0.043235444
State,32,NEVADA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,54,140,54919,1183,281.79382,103.31255,82.308182,83.542763,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J9355,0
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,80,1456,66571,5613,210.42551,74.217796,59.068829,63.02515,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J9035,0
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,27,67,131940,333,2.9477673,0.94324231,0.74864376,0.77870274,2019,mup_phy_r21_p04_v10_d19_geo.csv,51,303,897838,2109,0.23224655,0.082679838,0.065694697,0.066491872,0.65384614,0.81891894,0.87187529,0.86363637,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J1442,0.37388104
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,16,787,20657,3781,562.95416,349.44528,277.13211,280.77719,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J2778,0
State,32,NEVADA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,73,343,88001,1106,234.31177,89.633255,71.448639,74.343201,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J9312,0
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,60,116,23714,734,35.56279,11.361727,8.943965,8.9756947,2019,mup_phy_r21_p04_v10_d19_geo.csv,18,70,9608,390,1.5999542,0.6813553,0.54286844,0.54286844,0.23076923,0.37634408,0.28833804,0.34697509,238295733,99256,473278,.2097202912453146,195069,.2918678470914061,NEVADA,J0885,0.024001686
State,32,NEVADA,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,44,86,35113,729,281.39767,102.59995,81.902138,81.166077,2020,mup_phy_r22_p05_v10_d20_geo.csv,40,57,12159,274,11.195841,4.032784,3.2247345,3.1823874,0.47619048,0.39860141,0.25721356,0.27318045,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J9355,0.013450778
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,19,712,16309,2937,563.66882,331.42206,263.16791,262.93121,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J2778,0
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,75,1336,48272,4684,208.1571,75.166779,59.930618,62.388515,2020,mup_phy_r22_p05_v10_d20_geo.csv,49,124,40050,615,8.5861645,2.9495153,2.3600259,2.4541435,0.3951613,0.084931508,0.45345441,0.11605963,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J9035,0.03163828
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,32,132,37048,776,135.42152,50.556366,40.323067,41.046619,2020,mup_phy_r22_p05_v10_d20_geo.csv,24,78,15623,416,20.334023,4.661315,3.7014036,3.7290268,0.42857143,0.37142858,0.29661483,0.3489933,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J1745,0.037266504
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,19,21,42660,102,2.6395218,0.86644161,0.68931836,0.74851382,2020,mup_phy_r22_p05_v10_d20_geo.csv,56,353,1017900,2314,0.181474,0.055534668,0.043885902,0.043510206,0.74666667,0.94385028,0.95977598,0.95778143,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J1442,0.60303456
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,52,70,15342,457,34.964218,9.7579021,7.6530023,7.5468411,2020,mup_phy_r22_p05_v10_d20_geo.csv,29,91,19617,662,1.1030841,0.41427296,0.32995388,0.32918841,0.35802469,0.56521738,0.56114304,0.59159964,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J0885,0.052247662
State,32,NEVADA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,65,245,69338,866,227.76894,89.257401,71.28389,73.876877,2020,mup_phy_r22_p05_v10_d20_geo.csv,57,124,24490,333,19.274496,7.1215277,5.6958923,5.8136849,0.46721312,0.33604336,0.26100951,0.27773145,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J9312,0.027447384
State,32,NEVADA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,55,409,1595,1595,15291.06,3840.6755,3065.2412,3103.6997,2020,mup_phy_r22_p05_v10_d20_geo.csv,58,163,5846,490,110.46594,43.790787,35.007908,35.13533,0.51327431,0.28496504,0.78564709,0.23501199,250327967,99358,490802,.2024400878562027,215089,.3047056840220374,NEVADA,J2505,0.04017818
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,7,14,19920,46,2.6746988,0.95311445,0.75644732,0.74132431,2021,mup_phy_r23_p05_v10_d21_geo.csv,60,322,924831,2140,0.2507931,0.034411091,0.027676288,0.028831914,0.89552242,0.95833331,0.9789151,0.978957,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J1442,0.62944347
State,32,NEVADA,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,11,12,6644,144,286.13831,93.587196,74.67421,73.180717,2021,mup_phy_r23_p05_v10_d21_geo.csv,44,83,32277,783,10.620089,2.9778075,2.3820102,2.3442757,0.80000001,0.87368423,0.82929522,0.84466022,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J9355,0.13417368
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,15,626,13788,2495,564.099,311.2265,248.31006,245.07462,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J2778,0
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,34,134,39692,801,148.15765,41.044788,32.77914,32.956413,2021,mup_phy_r23_p05_v10_d21_geo.csv,27,72,16211,413,19.336447,3.8820388,3.0832617,3.0215969,0.44262296,0.34951457,0.28998443,0.34019768,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J1745,0.036995422
State,32,NEVADA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,38,110,30097,364,195.93294,86.365524,69.068565,70.457985,2021,mup_phy_r23_p05_v10_d21_geo.csv,70,239,65118,905,15.77209,5.9086099,4.7580457,4.749547,0.64814812,0.68481374,0.68390483,0.71315998,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J9312,0.1297143
State,32,NEVADA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,50,215,733,733,13077.861,2539.6506,2033.0768,2065.3452,2021,mup_phy_r23_p05_v10_d21_geo.csv,64,368,16080,1342,99.35408,35.330879,28.252151,27.846756,0.56140351,0.63121784,0.95640278,0.64674699,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J2505,0.23362575
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,54,2170,21616,7901,183.93909,72.265816,57.316311,56.535664,2021,mup_phy_r23_p05_v10_d21_geo.csv,59,190,77534,1260,15.738604,4.9077215,3.9282513,3.9247406,0.52212387,0.080508478,0.78198689,0.13753957,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J9035,0.19732337
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,47,61,12158,364,44.887054,8.4614477,6.648109,6.5151596,2021,mup_phy_r23_p05_v10_d21_geo.csv,30,96,24112,784,1.165108,0.41063875,0.32855555,0.32890096,0.38961038,0.61146498,0.66479182,0.68292683,259814454,100623,504846,.1993142463246218,239505,.3217635228541373,NEVADA,J0885,0.089263618
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,44,67,12103,387,44.277046,8.1609011,6.3570766,6.3254242,2022,mup_phy_r24_p05_v10_d22_geo.csv,54,124,21293,709,1.1795671,0.37031832,0.29140368,0.28915563,0.55102038,0.64921468,0.6375913,0.64689779,260913787,101096,515642,.1960585057074482,261298,0.336316833,NEVADA,J0885,0.074627355
State,32,NEVADA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,32,74,17106,206,198.86237,79.856796,63.662682,66.141014,2022,mup_phy_r24_p05_v10_d22_geo.csv,63,222,60868,842,22.570946,6.9219694,5.5207009,5.512651,0.66315788,0.75,0.7806192,0.80343509,260913787,101096,515642,.1960585057074482,261298,0.336316833,NEVADA,J9312,0.23580544
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,16,514,11487,2106,535.77618,278.14914,219.59351,219.6194,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,260913787,101096,515642,.1960585057074482,261298,0.336316833,NEVADA,J2778,0
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,38,138,34328,710,174.14133,35.374584,28.1602,28.540524,2022,mup_phy_r24_p05_v10_d22_geo.csv,40,89,15891,394,19.653299,3.8607612,3.0648954,3.0944481,0.51282054,0.39207047,0.31643403,0.35688406,260913787,101096,515642,.1960585057074482,261298,0.336316833,NEVADA,J1745,0.047966167
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,36,1824,12980,6495,187.52618,67.88092,53.06329,52.973381,2022,mup_phy_r24_p05_v10_d22_geo.csv,86,248,87002,1320,14.319245,3.5231736,2.8101585,2.8263576,0.70491803,0.11969112,0.87017661,0.16890594,260913787,101096,515642,.1960585057074482,261298,0.336316833,NEVADA,J9035,0.26197606
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,6,25,30360,70,3.458498,0.9796235,0.77456588,0.76951087,2022,mup_phy_r24_p05_v10_d22_geo.csv,58,315,849251,1925,0.16187094,0.027931463,0.021971503,0.021834522,0.90625,0.92647058,0.96548474,0.9649123,260913787,101096,515642,.1960585057074482,261298,0.336316833,NEVADA,J1442,0.44242463
State,32,NEVADA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,54,119,33510,658,205.00591,32.787174,26.059156,26.398132,2023,mup_phy_r25_p05_v20_d23_geo.csv,36,70,16721,400,16.139767,2.1937802,1.7219681,1.7219687,0.40000001,0.37037036,0.33288208,0.37807184,264728665,99601,528548,.1884426769186526,282117,.3480068832378356,NEVADA,J1745,0.031920064
State,32,NEVADA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,44,100,23040,319,239.37157,78.534218,62.582478,63.614697,2023,mup_phy_r25_p05_v20_d23_geo.csv,74,209,47218,638,14.814719,4.4259462,3.5169806,3.6144769,0.62711865,0.67637539,0.67206579,0.66666669,264728665,99601,528548,.1884426769186526,282117,.3480068832378356,NEVADA,J9312,0.10327636
State,32,NEVADA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,17,331,6615,1191,487.57394,224.70442,176.77417,178.55061,2023,mup_phy_r25_p05_v20_d23_geo.csv,2,33,447,94,23.200827,10.403734,8.2891655,8.2891655,0.10526316,0.090659343,0.063296519,0.073151752,264728665,99601,528548,.1884426769186526,282117,.3480068832378356,NEVADA,J2778,0.003158608
State,32,NEVADA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,46,87,12470,434,36.029491,7.3748684,5.7538285,5.771008,2023,mup_phy_r25_p05_v20_d23_geo.csv,47,159,21566,797,0.99905181,0.29855946,0.23536967,0.23570934,0.50537634,0.64634144,0.63362324,0.64744109,264728665,99601,528548,.1884426769186526,282117,.3480068832378356,NEVADA,J0885,0.066070959
State,32,NEVADA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,6,22,37920,94,3.1566455,0.96522677,0.76485521,0.76485521,2023,mup_phy_r25_p05_v20_d23_geo.csv,94,322,877510,1953,0.21892209,0.039840192,0.031630464,0.031686008,0.94,0.93604654,0.95857686,0.95407915,264728665,99601,528548,.1884426769186526,282117,.3480068832378356,NEVADA,J1442,0.48901272
State,32,NEVADA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,62,1690,37273,6304,201.75591,70.888893,56.200806,56.353672,2023,mup_phy_r25_p05_v20_d23_geo.csv,105,179,46400,786,24.289377,7.1477008,5.6912446,5.9829998,0.62874252,0.095773138,0.55453968,0.11086037,264728665,99601,528548,.1884426769186526,282117,.3480068832378356,NEVADA,J9035,0.11195038
State,33,NEW HAMPSHIRE,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,28,1106,16254,4389,97.88015,67.241455,53.335121,53.335121,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J9035,0
State,33,NEW HAMPSHIRE,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,10,119,2409,526,531.83893,387.67163,308.48367,308.48367,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J2778,0
State,33,NEW HAMPSHIRE,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,16,61,19630,341,145.0811,75.011337,59.741165,59.741165,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J1745,0
State,33,NEW HAMPSHIRE,J1442,"Injection, filgrastim (g-csf), 1 microgram",filgrastim (g-csf),Y,O,11,12,42300,105,1.6968794,0.81934965,0.65363073,0.65363073,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J1442,0
State,33,NEW HAMPSHIRE,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,13,25,10344,277,118.36877,84.63282,67.429932,67.429932,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J9355,0
State,33,NEW HAMPSHIRE,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,17,106,333,333,5542.1484,3520.0061,2803.7715,2803.7715,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J2505,0
State,33,NEW HAMPSHIRE,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,19,97,29197,678,25.619482,11.881396,9.4044218,9.4044218,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,200660227,88265,235548,.3747219250428787,17295,0.068402131,NEW HAMPSHIRE,J0885,0
State,33,NEW HAMPSHIRE,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,12,29,8345,248,123.45966,89.343735,71.184441,71.184441,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,213454794,93433,243443,.3837982607838385,20756,0.078561993,NEW HAMPSHIRE,J9355,0
State,33,NEW HAMPSHIRE,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,27,1156,14802,4457,99.217499,69.007126,54.537163,55.897316,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,213454794,93433,243443,.3837982607838385,20756,0.078561993,NEW HAMPSHIRE,J9035,0
State,33,NEW HAMPSHIRE,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,9,95,1926,407,522.21442,376.06976,299.23254,300.10898,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,213454794,93433,243443,.3837982607838385,20756,0.078561993,NEW HAMPSHIRE,J2778,0
State,33,NEW HAMPSHIRE,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,14,74,242,242,6005.6567,3841.3093,3060.1709,3072.1807,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,213454794,93433,243443,.3837982607838385,20756,0.078561993,NEW HAMPSHIRE,J2505,0
